万念俱灰,1.4,7.4
万岁,7.6,7.6
落伍,3.6,4.2
落空,3.4,5.8
解决,6.2,4.8
解脱,6.2,6
诧异,4.2,6.8
诡计,3.4,5.2
诙谐,6.4,4.6
夸大,3.6,5
诚,6.8,4.8
诚心,7,4.6
诚实,7.2,4.8
贼,2.6,6
躲避,3.6,4.8
遇难,2,6.4
过失,3,5.4
过错,3.2,5
违心,3,5.2
违犯,3,5.2
违抗,2.8,6.8
违法,2.4,6.6
违纪,2.6,5.6
违约,2.8,5.6
违背,3,4.8
违规,3.4,5.2
顽固,3.2,6.4
顽强,5,6.2
鼓舞,6.6,6.8
厌世,2.2,6.6
厌食,2.8,5.2
厌倦,3.2,4.2
厌恶,2.6,7.2
厌烦,3,5.6
叹,4,3.6
叹息,3.4,3.8
叹气,3.2,4
嫩,5.2,4.4
宁静,6.2,1.6
对抗,4,7.2
对质,3.8,7
惨,2.8,5
慢,4.4,2.8
慷慨,6.8,5.8
摧毁,2.8,7.2
荣幸,6.8,5.4
荣耀,7.6,7
荣誉,7.6,5.8
满足,7.4,4.6
满意,7.2,5.6
漂亮,7.2,6
漫不经心,3.2,3.4
琐事,3.8,4.6
琐碎,3.8,4.6
疑心,3.2,5.4
疑神,3.8,5.6
疑惑,3.8,4.8
疑虑,3.6,5
疑点,3.8,4.2
疑难,3.8,4.4
疑惧,3.8,6.2
疯,2.6,7.8
祸,3.2,6
福气,7,4.4
精力,5.4,4
精心,6.2,4.6
精美,6.4,4.2
精疲力尽,3,5.2
精疲力竭,3,5.4
精彩,7.6,7.6
紧张,3.6,7
紧绷,3.8,7.2
腐朽,2.8,4
腐臭,3,4.4
腐败,2.4,5.6
腐烂,2.6,4.8
认可,5.8,4
误,3.6,4
误会,3.2,5.4
误解,3.4,5.6
说谎,2.6,5.4
豪爽,7.2,6.8
豪华,6.8,5.8
轻快,6.2,4.8
轻忽,3.8,5.2
轻视,3.2,5.6
轻蔑,2.6,6.8
轻松,6,2.2
远离,4.4,3.8
鄙,2.8,6.2
酷刑,2,8.2
酷爱,8,7.2
酸,4.6,4.8
酸甜苦辣,4.8,5.2
铭印,5.8,6.2
肮脏,3.2,4.6
鼻酸,3.4,6.4
僵化,3.8,4
僵住,3.8,3.6
僵冷,3.6,3.4
僵局,3.8,4.2
僵持,3.4,5.6
僵硬,3.4,5.4
剧烈,4.6,8.2
唠叨,3.8,5.8
恶,2.4,6
恶心,2.2,6.8
堕落,2.4,6.2
妩媚,6.6,5.6
嬉笑,5.8,5.6
娇弱,3.8,3.4
宽大,6.2,4.2
宽容,7,3.2
德行,6.6,3.2
庆功,7,7.2
庆生,6.4,6.4
庆幸,6.4,6
庆贺,7,6
忧心,3.6,6
忧患,3.2,5.4
忧劳,3.6,5.6
忧伤,3,5.6
忧愁,2.8,5.4
忧烦,3,5.4
忧虑,2.8,6.2
忧郁,2.4,4.8
憎,2.2,6.8
怜惜,4.6,4.8
愤,2.6,7.6
挚情,7.2,5.4
挚爱,7.8,6.2
挚诚,7.6,6
撒谎,3.2,5.2
抚育,6,3.8
敌视,3,6.6
敌意,3.4,6.4
敌对,2.8,7
暴力,2.2,7.8
暴怒,1.8,8.4
暴躁,2.8,8
乐,6.6,5.6
乐子,6.2,4.2
乐不,5.2,4.4
乐天,6.8,4.6
乐在其中,7,5.6
乐此,6.4,5
乐而,6.2,4.4
乐得,6.2,4.4
乐善,6.4,4.4
乐园,6.4,5.4
乐极生悲,2.8,6.8
乐趣,6.4,5
乐观,7,5
叹为观止,6.6,7.6
毅然,5.8,6.4
洁净,6.2,4.6
热切,6.2,6.4
热烈,6.4,7.6
热衷,6.4,6.4
热情,6.6,6.4
热望,6.2,6
热泪盈眶,5,7.6
热闹,6.4,6.6
奖,6.8,5.2
奖助,7,5.2
奖杯,7.4,5.4
奖状,7.4,5.2
奖金,7.6,5.6
奖品,7.4,5.6
奖章,6.8,5
奖牌,6.8,5.2
奖赏,6.6,5.4
奖学金,7.4,5.6
奖励,7,5.2
确定,6.2,5.2
确信,6.2,5.4
穷,3.6,4
穷困,3,4.2
糊涂,3.8,3.6
缓和,5.2,3.2
蔑视,2.6,6.6
冲突,3.4,6.8
冲击,3.2,7.2
调皮,5,4.8
调戏,3.6,6.2
贱民,2.2,7.6
贱骨头,1.8,7.8
质疑,3.6,5.6
辉煌,7,6.2
适宜,6.4,5
适时,6.2,5
适当,6.2,4.6
遭受,3.6,5.8
铤而走险,3,7
震怒,2.4,8.2
震颤,3.2,7.4
震惊,3.6,7.4
霉运,2.8,5.4
养育,6.2,4
魄力,7,6.2
魅力,7.2,5.6
懊悔,3.4,6.4
懊恼,3.2,7
战火,3,6.8
战争,3,7.2
战斗,3,7
战胜,7.4,7.4
战乱,3,7.2
拥抱,6.4,5.6
拥护,6.4,6
擅长,6.2,5
操心,3.8,5.6
操守,5.2,3.8
操劳,3.6,5.2
担保,5,4.8
担忧,3.6,4.8
整齐,6.6,4.2
整洁,6.8,4.2
机敏,7,5.6
机警,7,6.4
机灵,7,6
激怒,2.6,7.8
激动,4.8,7.8
激情,5.4,7.4
激励,7.2,6.8
独自,4.2,3.2
独创,6.2,4.2
瘸,3.4,3.6
积极,6.6,6.6
罹难,1.8,7
腻,3.6,4
兴旺,6.8,5.6
兴致,6.2,6
兴趣,6.6,5.4
兴奋,7.4,7.2
融洽,7.4,5
褫夺,2.6,7.4
亲,6.6,5.8
亲吻,7.2,7.4
亲和,7,4.4
亲密,7.6,6.2
讽刺,3,6.8
诺言,6.8,5.8
谋杀,1.6,7.8
踊跃,6.8,6.8
蹂躏,2.2,7.6
输家,3,5
输掉,3.4,5.2
迟到,3.8,5
迟钝,3.6,3.6
迟疑,3.6,4.8
遗弃,2.8,5.8
遗憾,2.6,4.8
错,3,4.8
错乱,3,6.2
错误,3.2,5.6
头昏,3.2,4.6
默哀,2.2,4.2
优,6.8,5.4
优秀,7.6,6.6
优良,7.6,6.2
优柔寡断,3.2,4.6
优美,6.8,5.4
优胜,7.6,6.8
优惠,6.8,6.2
优雅,6.8,5
优势,6.8,6
优点,7,5
吓,3.6,6.8
压力,2.6,6.8
压抑,2.6,5.4
压制,3.6,6
压迫,2.8,7.2
尴尬,3.8,4.6
懦,3.2,4.2
击,4.8,6.6
击败,6,6.8
滥用,3,5.6
滥情,3,6.2
灿烂,6.6,6.4
获胜,7.8,7.2
获奖,7.8,7
瞧不起,3.2,6.2
糟,3.4,4.4
糟糕,3.2,5.2
糟蹋,2.4,7.2
繁琐,3.8,5
绷紧,4.2,7.2
聪明,7,4.8
胆小,3.6,4.6
胆怯,3.2,5.2
胆量,5.4,4.6
胆战心惊,2.8,7.6
艰困,3.2,6.6
艰辛,3,6.4
艰苦,3,6.6
艰深,3.4,6.4
艰巨,3.2,7.2
艰险,3,7.8
艰涩,3.2,7.2
艰难,3.2,7.2
亏损,3.2,5.6
亵渎,2.4,7.6
谢天谢地,7.4,7.4
谢意,6.2,6
丑,3.6,3.8
鲜明,6.4,5.4
鲜美,6.2,5.4
向往,6,5
简洁,6.2,4.8
谨慎,6.4,4.2
蹧蹋,2.6,7.2
镇定,5.4,2.8
镇静,5.4,1.8
镇压,3,7
杂乱,3.6,5.6
松懈,3.6,4.2
坏人,3.4,5.4
坏心,3.4,6
坏死,2.8,5
坏事,3.4,5.2
坏处,3.4,5
坏话,3.4,5
坏运,3,5.6
宠爱,6.8,5.6
惩罚,3.4,6.2
懒惰,3.4,4
懒散,3.6,3
怀乡,5,4.6
爆发,4.2,7.6
痴迷,3.8,6.8
稳健,7,5.2
赞同,7,5
辞职,4,4.8
难吃,3.4,5.8
难堪,3,6.4
难过,3,5.6
难闻,3.6,5.6
难熬,2.6,7.2
难题,3.6,5.2
愿,6,5
骗,3.4,6
严重,3.2,7
严峻,3,7.6
严格,3.8,6.8
严酷,2.8,7.6
严厉,3.8,7.4
宝贵,7,5
竞争,5,6.6
耀眼,6.6,6.4
触目惊心,2.6,8
触怒,2.8,7.4
触景伤情,2.8,6.2
赢取,6.4,6
赢钱,6.6,6.2
骚动,4,6.6
骚扰,3.4,6
惧怕,2.6,7.2
烂,2.8,5.6
牺牲,3.6,6.6
缠身,3.6,6.2
缠讼,3.6,5.6
缠绵,6.8,6.6
蠢,3,5.2
护,6,4.4
踌躇,4.2,4.8
顾虑,4.2,4.6
欢天喜地,8.2,7.8
欢心,7.2,6.6
欢呼,7.2,7.2
欢欣,7.2,7
欢笑,7.4,6.8
欢喜,7.4,6.8
欢愉,6.6,6.8
欢乐,7.2,6.8
欢声,7.2,6.2
欢欢喜喜,8,6.8
颤抖,3.2,6.8
骄傲,4.8,6.4
脏,3.2,4.6
搅乱,3,6.6
变味,3.4,5.2
变动,4.8,6
变质,3.4,5
惊,4.8,7
惊人,4.8,7.6
惊心,4.6,7.6
惊呆,4.4,7.8
惊奇,6.2,7.4
惊怕,3.6,7
惊恐,2.8,7.8
惊悚,2.8,7.8
惊异,3.8,7.2
惊讶,5,7.2
惊喜,7.2,7.4
惊愕,3.6,7.4
惊慌,3.2,7.6
惊叹,5.4,7.6
惊疑,4,7.2
惊叹,5,7.6
惊险,4,7.6
惊骇,3.2,7.8
惊吓,3,7.8
惊扰,3.4,6.8
体面,6.4,5.4
体贴,7,5.6
体会,6.4,4.4
体谅,6.6,4.8
灵巧,7.2,4.8
灵活,6.8,4.2
灵敏,6.6,4.2
灵感,6.2,4.2
龌龊,2.2,8
赞,7.6,5.6
赞不绝口,8.2,8
赞佩,7.8,7
赞叹,7.6,7.2
赞叹,7.6,7.2
赞赏,7.8,6.8
郁,3,4.8
贪污,1.8,7.6
进行,5.4,3.4
举行,5.6,3.8
发展,6.2,4.2
参加,5.4,4.2
增加,5.8,4
合作,6.4,4.2
接受,5.6,3.6
成为,5.4,3.8
完成,6.4,5
获得,6.2,4.2
通过,6.4,4.4
特别,5.8,4.2
了解,5.6,3.6
重要,6,5.6
建设,6.2,3.8
管理,5.4,3.2
改革,6.2,5.4
开放,6.2,4.6
成长,6.8,4.8
正式,5.4,4.2
准备,5,3.8
开发,5.8,4.6
说明,4.8,3.4
联合,5,4
经营,5.8,4
机会,6.2,4.4
生产,5.8,4
专家,6.2,4.2
努力,6.8,5.8
注意,5.6,4.6
达成,6.4,5
负责,6,4.2
资源,5.4,2.8
公开,5.4,3.8
稳定,6,3.4
提高,5.8,5
能力,5.6,3.2
达到,5.8,5
法律,4.6,3.6
重视,5.6,5.6
协调,5,4.2
全面,5,3.6
考虑,4.6,3.8
健康,6,4
实际,5,3.2
全力,5.8,5.4
拥有,5.6,4.2
必要,5,5.4
经验,5.6,3.2
促进,6.2,5.4
艺术,5.6,2.8
独立,5.6,3.4
训练,5.2,4.2
提升,6,4.8
卫生,5.8,3.2
明显,5.6,3.8
知道,5.4,3.2
符合,6,3.4
坚持,6.2,5.2
给予,5.8,4.2
正常,5.8,3.4
权益,5.2,3.8
地位,5.4,3.8
很多,5.6,4.2
音乐,5.2,3
良好,6.8,4.2
承认,5,3.8
高级,6.2,4.4
学习,5.6,3.8
福利,6.6,4
自然,5.2,3.4
通知,5,3.4
明确,6.2,3.4
真正,5.4,3.6
确实,5.4,3.6
公平,5.8,4
充分,5.8,4.4
得到,5.6,4
规范,5.4,3.4
一致,5.2,3.6
合理,5.8,3.6
支援,5.6,4.2
主动,5.8,5
掌握,5.2,4.2
纪念,5.6,3
容易,5.6,3.2
领先,6.4,5
安定,5.6,3.2
财产,5.2,2.4
合法,5.8,3.4
实现,5.8,4
获利,6.6,4.6
防止,4.8,5
创造,6.2,4.4
迅速,5.8,4.8
进步,6.6,4.8
秩序,5.6,3.4
当然,5.2,4
正确,6.4,4.2
推荐,6.2,4.4
特色,5.6,3.2
实在,5.4,3.4
澄清,4.4,4
繁荣,6.6,4
时机,5.2,3.2
解除,4.8,3.4
批准,5.4,3.2
认同,6.4,4.6
完整,5.8,3.4
伙伴,5.4,3.2
赞成,6.2,4.6
期待,6.2,5.6
增进,5.8,4.4
著名,6,3.6
表扬,6,4.6
遵守,5.2,3
创新,6.2,4.6
享有,5.4,3.6
平衡,5.4,2.8
详细,5.4,3.2
许可,5.4,3.2
方便,6,3.8
自动,5.4,2.8
友好,6.2,4.4
合格,6.4,4
健全,6.2,3.8
固定,5.2,2.8
学会,6,3.4
审慎,5.6,3.8
实行,5.2,3.6
信用,6,3.8
杰出,7.4,5
的确,5.2,3
义务,5,3.2
思考,5.4,3.4
黄金,5.6,3.2
促成,5.8,4.4
习惯,5,3
毫无,4.2,3.2
专门,5.2,3.6
显著,5.4,4.4
慰问,4.2,4.4
清理,4.8,4.2
请求,4.6,4.2
重要性,5,5
平等,5.8,3.4
务实,6,3.6
正义,6.4,4.8
消除,4,4.4
清除,4,4.4
休息,5.2,2.8
成熟,5.8,3.2
理性,5.6,3.2
强大,6.2,5.4
减轻,5.2,3.8
革命,5,6.2
法定,5,3.6
赞助,6,4.2
明白,5,3.8
可行,5.6,4
公正,6.6,4.2
福祉,6.2,3.4
克服,5.2,5.4
助益,6.2,4.4
道德,5.6,3.4
圆满,6.4,4.4
适应,5.2,4
夺得,5.2,5.6
生效,5.6,3.8
期许,5.8,4.6
便利,6,3.4
熟悉,5.4,4
正当,6.2,4
履行,5.2,3.8
凝聚,5.6,3.6
革新,6.2,5.4
友谊,6.4,4
奋斗,6.6,5.8
自主,5.6,4.2
巨大,5.2,4.8
开拓,5.6,4.6
过关,6,5
营养,5.4,3
适度,5.2,3
罕见,5.2,4.2
天然,5.6,3.6
首位,5.8,3.4
让步,4.6,3.6
深刻,5.4,4.6
得奖,7,5.8
致意,5.2,4.2
名誉,6.2,4.2
爱国,6.8,5.8
中和,5.4,2.8
严密,4.8,4.8
突出,5.6,5
理解,5.8,4.2
前进,6,4.2
声望,6,3.8
慎重,5.6,3.8
热心,6.4,5.2
推进,5.2,4.8
愉快,7,4.8
技巧,5.2,3.2
允诺,5.4,3.8
感动,6.2,4.8
良性,6.4,4
清洁,5.2,3.6
便宜,6,3
想象,5.2,3.6
蓬勃,6,5.2
资助,5.4,3.8
警觉,4.6,4.4
发达,6,5
无罪,5.4,4
均衡,5.2,3
分工,5.2,3.2
精密,5.6,3.6
卓越,6.6,4.6
充份,5.6,4
职责,5,3.2
自愿,5,3.8
辅助,5.2,3.6
伦理,5.2,3
互惠,6.4,4
平息,4.8,3.8
及格,6,4
创立,5.4,3.4
节约,5.4,3.4
财富,5.6,3.4
建设性,5.8,3.4
互利,5.8,3.8
切实,5.2,3.6
招待,5.4,4.2
效能,5.4,3.8
谅解,4.8,4
开采,5.2,3.8
生育,5.2,4.4
美化,6,4.2
梦想,6.2,4.6
优质,7.2,4.4
独特,6.4,4.2
留意,4.8,3.6
无疑,5,3.2
理会,5,3.4
约定,5.2,4
缔造,5.4,4.6
赚钱,5.6,4.6
充裕,6.2,4
通用,5.2,3.4
合乎,5.2,3.2
毫不,4.4,3.8
简易,5.6,3.2
绝无,4.6,3.8
精致,6,3.4
光明,6.6,3.8
好事,6.6,3.8
注目,5.2,3.8
免除,5,4
稳固,5.8,3.8
保密,5.2,3.6
乐见,6,4.6
道理,5.2,3.2
改良,5.6,4.2
新鲜,6,3.8
透明,5,3
古典,5.2,2.8
趣味,5.8,4.2
集资,5.2,4
专属,5.6,3.6
敬佩,6.2,4.6
友善,6.6,4
人性,5,2.8
合适,5.6,3.2
天使,6.6,3.8
一流,6.8,4.6
助长,5.4,4.6
严谨,5.2,4.2
吸引力,5.4,3.6
优于,5.4,4.4
互助,5.8,3.6
深切,5,4
好奇,5,4.2
卫冕,6,5
守法,5.8,3.6
充足,5.6,4
崭新,6.4,5
不遗余力,6.2,5.6
特大,5.4,5.2
才艺,5.8,3.4
诚挚,6.4,4.2
准确,5.8,3.6
妥当,5.4,3.4
加薪,6.2,4.6
发觉,5,3
热忱,6,4.8
补足,5.2,3.4
节制,5,3.6
畅谈,5.8,5.4
鼓掌,6.2,5.4
在意,5,3.8
精确,5.8,3.8
矫正,4.8,4
声誉,5.4,4.2
无比,5.4,3.2
无异议,5.2,3
去除,4.8,3.4
实用,5.6,3.8
诚恳,6.6,4
协力,5.8,3.6
发育,5.6,3.6
捐献,6.4,4.6
热诚,6.6,5.2
良心,6,3.4
由衷,5,3.8
清晰,5.4,3.6
夺冠,7,5.8
合法性,5.2,3.8
适任,5.6,3.4
乐于,6.4,4.6
逻辑,5.2,2.8
有名,6,4.2
可取,5.8,3.6
调停,4.8,3.4
赞许,6.6,5.4
非凡,6.2,4
奇异,5.2,4.4
感人,6.2,5.4
在乎,5.6,4.4
远见,6.2,3.8
持久,5.6,4
正规,5.8,3.2
亲近,6.2,3.8
医治,4.8,3.8
人情,5.2,3.4
稳定性,5.4,3
难忘,5.2,4.2
端正,5.6,3.6
修理,4.8,3.8
教养,5.6,3.6
洋溢,6.2,4.6
启发,6,4.2
讨好,4.6,4.4
广阔,6,3.2
礼貌,6,3.4
负有,4.8,3
明了,5.8,3.6
如意,6.8,4.2
吉祥,6.8,4.2
自立,5.8,4.2
晴朗,6.2,4.4
调剂,5,2.8
毅力,6,4.2
精选,6,3.8
亲善,6.4,4.6
勤奋,6.8,5
微妙,5.4,3.2
奋力,6.6,5.4
夺魁,6.6,5.2
决定性,5.4,4.6
详尽,5.6,3.4
风度,6,3.6
茁壮,6.4,4.8
别致,5.8,3.6
特许,5.8,3.8
安然,5.8,3
知性,6,3
求新,6.2,4.4
安泰,6.2,3.6
褒扬,6.2,5.2
无误,5.4,3.2
遥遥领先,7,5.8
多福,6.2,3.8
欢庆,6.8,6
稀少,5,3.6
廉洁,5.8,3.2
可贵,6,3.6
热中,6.4,5.4
自助,5.6,3.8
至上,6,3.6
攻读,5.8,4.4
为荣,7,5.4
恭喜,6.8,5.6
吸引人,6.2,4.6
正统,6,3.8
消退,4.8,4
清明,5.2,3
才华,6.4,4
根除,5,4.8
关爱,6.2,4
客气,5.6,3.6
狂欢,6.6,7
同感,5.2,4
永恒,6,3.8
不懈,5.8,4.6
调和,5.2,3.4
谦虚,6.4,3
奠基,6,3.4
保释,4.2,3.6
学识,6,2.8
积极性,6.2,5.4
品味,5.6,4
胜任,6.2,3.6
逼真,5.6,4.4
细腻,6,3.4
尽情,5.8,4.8
偏袒,3.6,4.8
兼容,5.4,3.2
踏实,6.2,4
流利,6.4,3.6
固守,5.2,3.6
致富,6.4,4.8
有理,6.2,3.6
进取,6.4,4.8
智力,5.4,3
解开,5.6,4.4
升起,5.4,3.8
安乐,5.6,3.4
憧憬,5.8,3.4
创造力,6.4,4.4
忠贞,6.2,4.2
天真,6.2,3.2
不争,4.4,3.4
功德,6.4,3.6
好感,6,4
征服,5.2,5.6
豁免,5.2,4.6
贵族,5.4,2.8
善于,6,4
协作,6,3.8
首肯,5.2,3
吉利,6.8,3.8
斗志,6.8,5.8
相等,5.2,3
自白,5,3.2
兴盛,6.4,5
完好,6,4
名声,5.6,3.2
功绩,6.2,3.8
魔法,5.2,3
出名,6.2,4.8
可信,5.8,3.6
光彩,6.6,4.2
可喜,6.4,4.6
坚固,6,3
光芒,5.4,3.8
遵从,5.4,4.2
流畅,6,3.6
熟练,5.8,3.4
巧妙,5.8,3.6
旗开得胜,7.2,5.8
忍耐,4.6,4.4
正确性,5.8,3.4
好吃,6.4,4.4
助手,5.2,3
过瘾,6.2,4.6
精通,6.4,4.2
白金,5.4,2.8
赞成票,6,3.8
激荡,5.6,6
想象力,5.4,4
爱上,6.4,4.8
美感,6.2,3.8
得力,5.8,3.8
行善,6.8,4.2
不凡,6,4.6
不忍,4.4,4.2
愉悦,6.6,4.6
热力,5.6,3.2
万能,6.4,4.2
满怀,5.6,3.8
安康,6.4,3.4
尊崇,6.6,4.2
贵重,6,3.8
指望,5,3.2
富强,6.8,4.8
好意,6.2,3.6
健美,5.8,3.6
说服力,5.2,3.6
防备,4.6,3.8
细致,5.8,3.4
高歌,6,5
写实,5.4,3.4
正直,6.6,3.8
独一无二,6.4,4.6
发财,6.8,5.8
真爱,6.8,4.8
分寸,4.8,3.4
坚毅,6.4,4.4
紧要,4.6,4
学成,6.2,4.2
出乎意料,5.2,6
分工合作,6.2,4.6
打趣,5.8,4.2
感同身受,5,4.4
义不容辞,6.2,6.2
通俗,5,3.2
防水,5.4,3.2
可靠性,6,3.6
平坦,5.2,2.4
正大,6,3.4
纯真,6.2,3
纯净,6,3
恳求,4.6,5.4
嗜好,5.2,3
喜气洋洋,7.4,5
上等,6.4,3.6
均等,5.2,2.6
高尚,6.4,3.4
独有,5.8,3.6
精细,6,3.6
用功,6.2,5
激赏,6.4,5.8
奋勇,6.4,6.2
生日快乐,6.6,5
无庸置疑,5.4,3.8
富丽,6.4,3.8
赏识,6.2,4.2
激昂,6,6.4
精明,5.8,4
要紧,4.8,5.2
新奇,5.8,4.2
高处,5,2.6
抒发,4.8,3.8
引以为傲,6.6,5.8
谦卑,6.2,3.8
适性,5.4,2.8
崇敬,6.4,4.2
正派,6.4,3.6
规矩,5.2,3
典雅,6,3.4
连贯,5,3
睿智,6.4,3.8
谈恋爱,6.2,5.4
善行,6.4,3.8
宽阔,6,3.6
特级,6.4,4.4
耐性,5.2,3.6
英明,6.6,4
渐入佳境,6.4,4
富足,6.6,3.8
孝行,6.6,3.4
创造性,6.4,4
与有荣焉,6.6,5
雀跃,6.8,6
心动,6.4,5.8
上好,6.4,4.2
机智,6.2,4.2
自如,5.2,2.8
沈着,5.6,3
直觉,5,3.2
人情味,6.4,4
造诣,5.8,3.4
耐用,5.6,3.4
闪烁,5.6,3.4
良善,6.6,3.6
老实,6.2,3.6
相称,5.6,3.2
均匀,5.4,3
消遣,4.4,3.8
群策群力,6.2,4
凉爽,6,4
奋发,6.6,5.4
实用性,5.4,3.2
内行,6.2,3.8
奇妙,5.8,4.2
义无反顾,5,5.4
手艺,5.4,2.8
尽兴,6.2,4.8
问题,4.4,3.4
没有,4.4,3.4
要求,4.6,3.6
无法,4,4
不会,4,4
不能,4,4.2
短暂,4.6,3.6
减少,4.4,3.4
利用,4.8,3.6
超过,5,4.6
不要,4,4.2
下跌,3.2,4.6
避免,4.2,3.8
大浪,5,4.2
透露,5,3.4
不断,5,4.4
限制,4.2,4.2
尚未,4.4,3
降低,4.8,3.6
危机,3.2,5.6
紧急,3.8,5.6
困难,3.6,4
犯罪,2.4,5.4
污染,3,5
地震,3.4,5.2
可望,4.6,4
违反,3.6,4.6
取消,4,4.4
逮捕,4,5.4
不得,4,4.2
停止,4.8,3.6
有意,4.6,4.4
意外,3.4,5.2
下降,4.6,3.8
非法,3,4.2
排除,4.2,4.4
感染,3.2,5
警告,3.6,5
绝对,5,5.6
障碍,4.2,4.2
危险,2.4,6
指控,3.2,6.4
发动,5,4.8
疾病,3.4,4
离开,4.6,4
不可,4,4.2
激烈,4.4,6.8
走私,2.8,5.2
失业,3,4
机车,4.6,3.4
事故,3,4.6
灾害,2.6,5.6
反弹,3.8,5.4
一再,4.4,4
难以,4,4.4
毒品,3,5.2
患者,3.4,4.2
爆炸,3.2,6
歹徒,3,5.4
起诉,3,5.4
贬值,3.6,4.2
绝不,3.4,5.8
拆除,3.8,4.8
风暴,3.2,5.4
突然,4.6,5.2
病人,4,3.4
判决,4.6,4.2
征收,4.6,4.8
刑事,4.2,4.6
武力,3.8,5.2
辩论,4.4,5.8
退出,4.2,4
被告,3.8,3.8
纠纷,3.4,4.6
台独,5.6,6.8
不佳,3.6,4.6
对手,4.8,4
不良,3.4,4.4
自杀,2,6
强制,4.2,6.2
落后,3.4,4.2
难民,3.2,4
困扰,3.6,4.4
不法,3.4,4.2
不明,4,3.4
命令,4.2,5.4
监狱,3.4,4.2
陷入,3.6,4
自我,4.6,3.4
作战,4,5.4
审判,4,4.8
死者,3.2,4.4
赤字,3.4,4.6
遭遇,4,4.8
武装,4.2,4
不如,4.2,3.4
暂停,4.8,3.4
道歉,3.6,4.4
不易,4,3.6
困境,3.6,3.6
不景气,3.4,3.8
异议,4,3.8
控告,3.4,5
癌症,2.6,4.6
复杂,4.2,4
派系,4.4,3.8
删除,4,3.6
危害,3.2,4.8
阻止,4.2,4.8
秘密,4.6,3.4
保守,5,3.6
罢工,4,5.4
过度,4,5.4
不实,3.4,4
撤销,3.6,5
通货膨胀,4,5
尸体,3,3.8
不管,4.4,3.8
火灾,3.2,5.8
脱离,4.2,4.6
迫使,3.6,4.8
搜索,4.4,4.8
游击队,4.8,4.4
废除,4.4,5.6
现实,4.6,3.6
追踪,4.4,3.2
辐射,3.2,4.8
恐怕,3.8,5
绑架,2.6,6
黑道,3.4,5.2
失事,2.6,5.4
异常,3.4,4.2
风波,4.2,4.2
弹劾,3.4,5.4
大雨,4.6,4.8
罚款,3.8,4
判刑,3.4,5
东西,5,2.8
杀害,2,7.2
浪费,3.6,4.6
意图,4.2,3.8
终止,4.2,4.6
无关,4.6,3.6
缩小,4.8,3
争执,3.4,6
差异,4.4,3.4
竟然,4.8,4.8
中毒,2.8,6
政变,3,6
可疑,3.4,5
分离,4.2,4
代价,4.2,3.8
去世,2.6,4
削减,3.8,4.6
子弹,4.4,4
射击,4.6,4.8
故障,3.8,4.2
处置,4.8,4
封锁,4,4.4
洪水,3.6,4.8
缓慢,4.8,3
干扰,4.2,4.2
承受,4.6,3.8
非正式,4.6,4.2
推翻,4.2,5.2
对付,3.8,4.8
轰炸,3.8,6
对立,3.4,5.4
缩减,4,4.2
打压,3.2,6
过多,3.8,4.4
萎缩,3.6,4.4
灾难,3.2,5.6
依赖,5,3.4
中止,4.4,4
阻碍,3.8,4.6
空袭,3,6
感冒,3.4,3.8
倒塌,3.2,5.4
申诉,4.2,4
不予,4.2,3.4
辛苦,4.2,3.8
加重,3.8,4.4
蔓延,4.4,4.8
否决,3.8,5.2
消失,4,4
弊端,2.8,5.4
频繁,5,4.6
敦促,5.2,3.6
高价,5.2,3.8
破产,3,5.6
摆脱,4.4,5.6
延误,3.6,5.2
赌博,3,4.6
不公,3.4,4.8
违建,3.2,4.8
阴影,4,4.4
外来,4.4,4
遏止,4,6
暗示,4.8,3.6
不应该,4,5
致使,4.6,4.4
流亡,3.6,5.8
批发,5.4,3.8
破裂,3.4,5.2
袭击,2.6,6.6
抢劫,2.4,7
打出,4.4,6
丑闻,3.2,5.4
暴动,2.6,6.8
占领,3.4,6.4
神经,4.2,4.2
拖延,4.2,5
制止,4.4,5.8
传染,3.4,5
故意,3.8,5
杀人,1.8,7.2
减弱,3.8,4.2
噪音,3.6,5
开除,3.2,5.8
开枪,2.8,6
扑灭,3.8,6.2
倾销,3.8,5.4
高压,4.2,5
警报,3.6,5
流氓,3.4,5.4
激进,3.6,6.8
燃烧,4.4,4
宣判,4.4,4.6
动乱,3.2,6.2
殴打,2.6,6.8
愤怒,2.6,6.6
垃圾场,3.8,3.6
不顾,3.8,4.4
惨重,2.6,5.4
任意,4.2,4.2
干涉,3.6,4.8
受害者,2.8,4.6
超出,4.2,5.2
占用,3.6,5
罚金,3.6,4.4
可惜,3.6,4.4
自称,5,3.4
禁令,3.6,4.8
冷战,3.6,4.4
沈重,3.8,4.2
延期,4,3.6
肿瘤,3,4.8
抹黑,3.2,5.4
包围,4.2,5
传染病,3.4,4.4
没想到,4.8,4
不成,3.8,3.4
触犯,3.6,5.4
勾结,3.4,5.6
废止,4,5
发烧,3.4,5.2
勒索,3,6.4
欠缺,3.6,4
模糊,4.2,3.6
退回,4,4.8
海洛因,2.6,5.2
孤立,3.6,4.2
侵入,3.4,6
擅自,3.6,5.4
流血,3.6,5.4
危及,3,6.4
失利,3.4,5.4
暴乱,2.4,6.8
倾倒,3.8,4.8
迫切,3.8,5.2
强暴,2,7.2
垄断,3.4,5
辞呈,3.4,4.2
老年,4.6,2.8
驳回,3.8,4.6
吸毒,2.8,6.2
废弃,3.4,5
