最没差,5.357,4.429
最没有差,5.071,3.9
还不差,6,4.444
较没差,5,3.875
太没效率,2.75,6.188
太没有效率,3.167,6.438
比较没效率,4,4
好没效率,3.5,6
更没效率,3.389,6.056
更没有效率,3.333,5.625
最没效率,2.688,6.714
最没有效率,3.056,5.714
较没效率,4,4
很没效率,3.063,5.111
很没有效率,3.389,5.563
完全没贡献,3,5.875
完全没有贡献,2.789,5.778
十分不高兴,2.333,7.571
有点不高兴,4,4.857
很不高兴,2.444,6.944
相当不高兴,3,6.5
更没有强奸,4.275,8.65
完全不能控制,3.05,6.556
还不能控制,3.643,5.167
比较不敏感,5.5,4.071
较不敏感,5.278,3.625
比较没救,3.556,4.714
完全没救,2.333,7.125
更没救,3,6
很没救,2.957,6.96
太不清楚,3.444,4.714
比较不清楚,4.063,3.6
完全不清楚,3.556,4.556
更不清楚,3,5.333
超不清楚,3.375,6
越不清楚,4.125,5.071
较不清楚,4,3.667
还不清楚,4.063,2.75
蛮不清楚,4,4.625
十分不爽,2.4,7.444
太不爽,3,7.5
有点不爽,3.778,4.944
老不爽,2.5,7.188
更不爽,3,6.778
更加不爽,3,7.625
非常不爽,2.333,7.625
很不爽,1.625,7.25
相当不爽,2.667,7
挺不爽,3,6.125
最不爽,2.25,7.833
稍微不爽,4,5.188
超不爽,1.375,7.929
超级不爽,1.9,7.688
越不爽,3.263,6.3
愈不爽,3.433,7.489
极度不爽,2.063,7.5
极为不爽,2.625,8.111
还不爽,3,7.5
还没爽,3.875,6.786
蛮不爽,3,5.438
非常不理想,2.333,6.833
相当不理想,2.667,5.667
较不理想,4,4.75
蛮不理想,3.5,5
十分不喜欢,2.5,7.071
尤其不喜欢,3.35,5.857
比较不喜欢,4,4
有点不喜欢,4,5.125
更不喜欢,2.722,5.813
更加不喜欢,2.713,6.683
怪不喜欢,3,6.25
非常不喜欢,2.375,6.889
挺不喜欢,3.111,6
特别不喜欢,2.722,6.438
超不喜欢,2,7.063
越不喜欢,3.063,5.813
愈不喜欢,3,5.286
蛮不喜欢,3.611,5.625
最不喜欢,2.375,6.286
超级不喜欢,2.375,7.313
太不尊重,2.444,7
完全不尊重,2.556,7
完全没有尊重,2.556,6.571
很不尊重,2.556,6.75
相当不尊重,2.444,6.444
最不尊重,2.75,6.929
超不尊重,2.5,7.167
超级不尊重,2.556,7
极度不尊重,2,7.125
蛮不尊重,3.556,5.444
太没有尊严,2.929,6.571
好没尊严,3,5.543
更没尊严,3.278,6.167
很没尊严,2.778,6.357
很没有尊严,2.64,6.063
最没尊严,3.211,6.371
超没尊严,2.643,7.056
更没有悲观,5.271,5.014
比较不痛,4.7,4
稍微不痛,4.65,5.15
较不痛,5.75,4.188
十分不舒服,2.75,5.938
太不舒服,2.75,6.111
比较不舒服,4,4.857
更不舒服,3.063,5.375
更加不舒服,3.222,5.833
非常不舒服,2.375,7
很不舒服,2.688,5.333
相当不舒服,2.556,5.889
挺不舒服,3.4,4.889
超不舒服,2.375,6.714
越不舒服,3.3,5.583
极度不舒服,2.333,6.929
蛮不舒服,3.389,5
超级不舒服,2.333,7.111
有点不开心,4,5.357
非常不开心,2.667,7.167
很不开心,2.444,6.778
相当不开心,2.556,7.375
超不开心,2.6,7.389
蛮不开心,3.4,5.688
超级不开心,2.333,7.056
还不能乱,4.5,5.417
比较不伤,4.95,4.688
较不伤,4.257,4.378
比较没伤害,4.856,4.8
比较没有伤害,5,5.9
最没伤害,5.289,6.125
尤其不想,3.714,4.929
有点不想,4,4.583
老不想,4.286,4.8
完全没想,4.222,3.583
完全没有想,4.588,4.289
更不想,4.25,5.667
更加不想,3.357,5.5
更没有想,4.643,5
怪不想,4.083,5.417
非常不想,2.95,6.25
很不想,3.611,5.586
特别不想,3.625,6
超不想,3.188,6.5
超级不想,2.556,6.571
越不想,3.989,4.111
愈不想,3.778,5.071
极度不想,2.838,6.333
还不想,4.55,4
还没想,4.643,3.286
还没有想,4.389,4.125
蛮不想,3.611,5.188
最不想,3.857,5
太没爱,3.45,5.729
太没有爱,2.625,6.556
比较不爱,4,3.833
比较没爱,3.863,4
比较没有爱,3.963,5
更不爱,3.1,5.813
更没爱,3.25,5.5
很不爱,2.167,6.813
很没爱,3.329,5.517
特别不爱,2.111,6.714
最不爱,2,6.75
最没爱,2.6,6.7
超不爱,2.5,7.125
超级不爱,2.875,6.75
越不爱,2.875,5.938
较不爱,3.722,5.222
很没有爱,2.778,6
太没爱心,3,6.643
很没爱心,3.278,5.667
更没感情,3.5,6.313
很没感情,3.438,6.188
很没有感情,3.25,5.667
超没感情,2.911,6.5
还不感谢,4.625,6
更没烦恼,5.586,6.144
完全不能解决,2.556,6
完全没有解决,3.063,6.563
还不能解决,3.667,4.625
还没解决,4,4.75
还没有解决,4,5
完全没遇到,5,5
还没遇到,4.938,3.444
还没有遇到,4.938,3.625
还没有游戏,4.9,4.5
比较没有对,3.929,5.083
有点不对,4,4.056
有点没有对,4.357,4.5
完全不对,2.556,5.625
完全没对,3.175,6.063
完全没有对,2.778,5.833
稍微不对,4.05,4.363
还不满足,3.5,5.357
还不能满足,4.667,4.522
比较不满意,4,4.944
有点不满意,4,5
很不满意,2.444,6.5
相当不满意,2.722,6.444
越不满意,3.333,5.889
极度不满意,1.625,7.429
较不满意,4,4.625
还不满意,3.5,5.625
最不满意,2.111,6.5
稍微不满意,4,4.611
完全没有认真,3.111,6.125
十分不乐观,2.5,6.833
更不乐观,3.063,6.1
更加不乐观,3.111,6.444
非常不乐观,2.667,6.625
相当不乐观,2.556,6.056
极度不乐观,1.5,6.214
有点不确定,4.063,4.222
更加不确定,3.744,6.189
较不确定,4,4.071
还不能确定,4.444,4.1
还没确定,4.5,4.75
还没有确定,4.611,4
完全不冲突,5.875,5.167
完全没有冲突,6,5.667
更没有冲突,4.72,5.338
还不能质疑,4.214,6
太不适合,3,5.889
比较不适合,4,3.85
有点不适合,4.056,3.444
完全不适合,2.667,6
更不适合,3.167,5.125
非常不适合,2.611,6.143
很不适合,2.375,5.75
最不适合,3.071,5.571
超不适合,2.5,6.375
较不适合,4,4.833
蛮不适合,3.5,4.9
超级不适合,2.4,6.667
较不适宜,4,4.5
非常不适当,2.667,6.214
很没魄力,3.071,6.111
超没魄力,3.111,6.25
太不积极,3.5,6.222
完全没有积极,3.5,6.357
更没有积极,4.544,4.725
比较没兴趣,4.056,3.875
比较没有兴趣,4.311,4.743
好没兴趣,3.833,5.688
更没兴趣,3.556,6.167
很没兴趣,3.611,5.375
很没有兴趣,3.725,5.125
较没兴趣,4,5
完全不输,6.4,5.5
更不能输,5.667,6.25
最不能输,4.8,6.643
还没输,5.688,5.3
完全没错,6.625,5.857
完全没有错,6.667,5.944
更没错,6.167,6.389
更没有错,5.438,6.278
很没错,5.84,5.083
尤其不能错过,6.125,6
最不能错过,5.85,6.75
更不能随便,4.875,6.438
比较没有优势,3.667,5.286
比较没压力,5.722,4.375
比较没有压力,5.688,4.375
完全没压力,6.714,5.417
完全没有压力,6,6
更没有压力,6.333,4.938
最没压力,5.889,5.625
较没压力,4.4,4.689
完全没帮助,3.071,6.111
完全没有帮助,3,5.5
更没有帮助,3.189,5.786
最没帮助,3.1,6.375
最没有帮助,2.978,6.417
更不能滥用,4.883,6.5
完全不能松懈,5.556,5.889
比较不关心,4,4
越不关心,3.333,5.875
较不关心,4,4.643
完全不愿,2.389,6.1
更不愿,3.5,5.786
最不愿,3.05,7.071
较不愿,4,5
还不愿,3.938,5.333
比较不愿意,4,4.889
完全不愿意,3.071,6.875
更不愿意,3.111,6
最不愿意,2.833,6.714
较不愿意,4,4.4
还不愿意,4,5.05
较不严重,4.8,4.438
还不严重,5,4.857
还不能赢,4.333,5.857
比较不烂,4.429,5.563
稍微不烂,4.275,4.525
较不烂,4.25,5.025
更不能牺牲,5.271,6.571
比较没顾虑,5.675,4.488
比较没有顾虑,5.513,4.144
可能不利,3.58,5.538
本来心情,4.75,4.8
也许心情,4.75,3.875
本来支持,5.244,4.35
可能支持,6.167,5.1
应该支持,6,4.8
本能支配,4.744,5.057
也许失去,3.833,5.313
可能失去,3.889,5.222
可能打破,4.643,5.5
也许正,5.563,4.313
可能正,5.75,4.286
本来同情,4.444,4.071
也许好,5.556,4.6
可能好,5.567,4.286
应该好,5.875,4.929
也许成功,6.563,5.688
可能成功,6.643,5.625
也许有钱,5.656,5.111
也许死,2.375,5.786
可能死,2.438,4.5
应该死刑,2.75,6.714
也许自由,5.114,4.45
本来免费,4.556,4.556
也许希望,5.863,4.243
本来希望,4.922,4.833
也许忘记,4.5,4.583
可能忘记,4.556,4.438
本来忘记,4.743,4.575
应该把握,5.55,4.84
本来决定,4.678,5.443
应该足够,5.25,3.813
应该协助,5.888,4.5
可能忽略,4.375,3.813
也许怕,3.833,5.375
本来怕,4.75,5.125
应该怪,4,5
应该承担,5.089,4.667
本来拒绝,5,6
可能放弃,3.55,5
应该放弃,3.611,5
可能玩,5.063,4.625
应该保护,5.857,5.75
也许勉强,3.889,4.611
可能威胁,3.75,6.25
本来相信,5.46,4.75
应该相信,6,4.786
可能致命,3,6.222
可能面临,4.822,4.5
也许值得,5.722,4.625
本来害怕,4.167,5
可能差,3.613,4.425
应该差,4,4.143
可能破坏,3.538,6.078
应该高兴,6.311,5.722
应该清楚,5.222,3.722
应该爽,6.322,6.033
也许喜欢,6.075,4.613
可能喜欢,6.078,4.644
本来喜欢,4.813,5
可能丧失,3.611,4.82
本该尊重,5.063,5.5
应该尊重,5.856,4.944
也许最好,6.357,6.178
本来犹豫,4.75,4.5
本来答应,4.875,4.025
本来开心,4.525,5.35
应该开心,5.986,5.35
本来乱,3.8,5.114
也许干,4,5.9
也许想,5,3.938
可能想,4.889,3.444
本来想,4.6,3.5
应该想,5,3.714
也许爱,6.5,4.65
也许感情,5,4.9
应该禁止,3.625,5.389
可能解决,5.7,4.488
也许遇到,5.088,3.986
可能遇到,5.025,3.444
可能违法,3.5,6.063
也许对,5.6,3.86
可能对,5.563,4.313
本该对,4.814,5.163
应该对,5.7,4.1
也许认真,5.9,4.333
应该庆幸,6.125,5.833
本来确定,4.971,4.875
可能冲击,3.875,6.313
也许适合,5.238,3.344
可能担心,4.111,5.5
本来担心,4.429,6.063
应该担心,4.056,5.8
应该积极,5.85,6
也许输,4.071,4.583
可能输,3.944,4.5
本来输,4.286,4.938
也许错误,3.929,5.438
也许帮助,5.9,4.967
应该帮助,6.189,5.5
本来怀疑,4.04,4.45
应该关心,5.833,5.563
可能严重,3.333,5.857
应该严格,4.056,6.35
可能赢,6.111,6.167
本来赢,4.5,5.667
应该赢,6.325,6.05
可能赢得,6.556,6.313
可能最不利,2.556,6.438
本来很反对,4.6,4.633
本来蛮支持,5.056,5.5
应该最支持,7.429,6
可能更可怕,2.833,7
应该更可怕,2.375,6.944
可能太正,6.643,6.083
应该挺正,6.389,5.2
可能比较正,6.333,4.611
可能很正,6.625,5.643
本来很正,5.214,4.938
应该很正,6.813,5.688
应该蛮正,6.244,5.111
本来很同情,4.367,4.95
也许比较好,5.778,5.111
也许更好,6.433,4.99
也许很好,5.85,4.6
可能比较好,6.375,4.875
可能很好,6.356,4.833
可能稍微好,5.622,4.422
可能较好,6.25,5.222
可能还好,5.143,4.563
本来很好,5.167,5.714
应该比较好,6.6,5.289
应该更好,6.5,5.786
应该非常好,7.1,6.178
应该很好,6.857,5.5
应该挺好,6.186,5.286
应该特别好,7.014,6.033
应该超好,7.163,5.944
应该较好,6.233,4.944
应该还好,5.55,4.167
应该蛮好,6.563,5.071
可能比较安全,6.438,4.286
可能还安全,5.438,4.278
应该比较安全,6.222,4.556
应该最安全,7.143,6.071
应该还安全,5.556,4.375
应该蛮安全,6.389,4.722
可能比较有效,5.91,5.02
可能更有效,6.6,5.371
可能还有效,5.667,4.657
应该比较有效,6.75,6.25
可能更有趣,6.833,5.944
应该挺有趣,6.733,5.286
应该很有趣,7,6.056
应该蛮有趣,6.9,5.6
可能更有钱,6.511,6.16
可能很有钱,6.225,5
可能还有钱,5.313,4.389
应该非常有钱,6.575,6.278
应该很有钱,6.571,5.714
可能有点冷,4.078,4.156
应该更完善,6.267,4.611
可能很希望,6.5,5.714
可能还希望,6.55,5.857
本来还希望,5.1,4.9
应该比较希望,6,5.333
应该最希望,7.2,6.167
应该非常足够,6.4,5.075
可能很怕,3.556,6.111
可能最怕,2.143,6.75
本来很怕,4.2,5.833
本来还怕,4.42,6.157
应该比较怕,3.813,5.9
应该最怕,2.3,6.714
应该超怕,2.611,7
可能有点怪,3.53,4.688
可能比较勉强,3.722,4.988
可能有点勉强,3.833,4.875
可能还勉强,3.625,4.5
应该还勉强,4.333,4.363
可能太帅,7,5.75
可能很帅,6.556,5.688
本来有点后悔,4.722,4.357
应该超后悔,2.57,6.714
应该更珍惜,7.143,5.643
可能比较陌生,4.063,4.389
可能有点陌生,4.05,3.625
可能有点风险,4.111,5.629
可能更值得,7,6
可能最值得,6.813,6.438
应该蛮值得,6.643,5.513
本来有点害怕,4.375,5.5
本来很害怕,4.643,5.778
可能比较差,3.611,4.75
可能很差,3.438,4.633
可能较差,3.544,3.838
应该非常差,2.389,5.688
可能还差,3.167,4.6
可能更恐怖,2.367,7.056
可能比较缺乏,3.244,4.933
可能较缺乏,3.533,4.022
可能太臭,2.889,5.3
应该很讨厌,2.643,6.813
可能很讨厌,2.275,6.5
本来很讨厌,4.28,5.343
应该超讨厌,2.375,7
本来很高兴,5.271,5.529
应该更高兴,7.111,6.5
应该非常高兴,7.563,7.313
应该很高兴,6.811,6.644
可能比较强,6.313,5.167
可能更强,6.656,5.844
可能很强,5.5,5.222
本来很强,4.917,5.125
应该比较强,6.556,5.278
应该更强,6.525,5.667
应该很强,6.422,5.7
应该挺强,6.556,5.643
应该蛮强,6.189,5.575
本来很排斥,4.625,5.944
可能比较清楚,5.563,4.375
应该最清楚,5.913,5.163
应该比较清楚,5.843,4.525
应该更清楚,5.625,4.056
应该很清楚,6.429,3.9
应该蛮清楚,6,3.813
可能比较爽,6.433,5.986
应该比较爽,7.125,7.25
应该更爽,6.513,7.744
应该很爽,6.85,6
应该挺爽,7.556,6.611
应该最爽,7.722,7.722
应该蛮爽,7.167,6.722
可能比较笨,3.611,5.088
可能太累,3.25,4.75
可能比较累,3.611,4.444
可能有点累,3.913,3.7
可能更累,3.188,5.178
可能很累,3.25,5.063
可能比较麻烦,3.75,5.188
可能更麻烦,2.889,5.5
可能很麻烦,3.356,6.263
可能比较喜欢,6.356,5
可能更喜欢,7.075,6.444
可能较喜欢,6.011,5.375
本来很喜欢,5.063,5.875
本来最喜欢,5.333,5.75
本来超喜欢,5.063,6.056
本来蛮喜欢,5,5.5
应该比较喜欢,6.125,5.857
应该最喜欢,7.625,6.056
应该蛮喜欢,6.822,6.122
可能更恶化,2.46,6.856
可能太无聊,3.325,3.856
本来有点犹豫,5,4.5
本来还犹豫,4.778,4.438
应该蛮舒服,6.375,4.3
本来超开心,5.34,6.125
本来很开心,4.813,4.938
应该很开心,6.422,6.75
应该最开心,7.344,6.5
应该超开心,7.667,7.222
可能更乱,3.088,6.267
可能有点伤,3.638,4.6
可能稍嫌,3.857,5.417
应该很干,2.375,7.2
也许很想,5.3,3.789
可能太想,5.311,4.944
可能比较想,5.583,4.438
可能更想,5.388,4.788
可能很想,5.075,5
本来好想,4.944,4.583
本来有点想,4.533,3.363
本来很想,4.389,4.8
本来最想,4.633,5.311
本来超想,4.8,4.25
本来还想,4.675,3.978
本来蛮想,4.563,4.143
应该比较想,5.267,4.111
应该更想,5.256,4.871
应该很想,6.313,5
应该最想,5.375,5.583
应该超想,5.9,5.678
应该还想,5.444,5
应该蛮想,5.444,4.46
可能太爱,6.25,5
可能比较爱,7.143,5.688
可能很爱,6.5,4.875
应该非常爱,8.05,6.389
应该很爱,7.188,5.5
应该超爱,8.133,6.417
应该很惨,2.333,5.167
可能更惨,2.467,6
可能很惨,1.938,5.938
本来更惨,3.625,6
应该更惨,2.125,6.2
应该最惨,2.563,5.75
应该蛮惨,2.688,5.8
可能比较慢,4.214,2.5
应该太慢,3.571,4.1
应该更精彩,6.929,7.111
应该非常精彩,8,7.813
应该很精彩,7.475,7.243
本来很紧张,4.786,5.571
可能比较轻松,6.2,3.071
应该比较轻松,6.044,2.913
也许比较适合,5.522,3.5
也许更适合,5.867,4.211
可能比较适合,5.344,3.55
可能更适合,6.389,4.938
可能很适合,5.814,4.067
应该比较适合,5.463,3.744
应该更适合,6.278,4.611
应该非常适合,6.438,4.722
应该很适合,5.95,4.189
应该挺适合,6.375,4.333
应该最适合,6.163,5.1
应该较适合,5.813,4.188
应该蛮适合,6.144,4.488
可能更担心,3.422,5.922
本来有点担心,4.417,5.722
本来很担心,4.833,5.563
本来超担心,4.5,6.278
应该还输,3.786,4.938
可能略输,3.944,3.81
可能还输,2.889,5.429
可能有点帮助,5.778,4.95
可能太丑,2.438,4.786
可能很丑,2.944,5.333
本来很丑,3.943,4.322
应该更谨慎,5.438,5.5
应该特别谨慎,6.111,5.5
可能比较严重,3.433,5.963
可能更严重,2.638,7.513
可能很严重,2.444,6.9
可能最严重,2.533,7.344
应该更严重,2.456,7.333
可能还赢,7.111,6.889
应该还赢,6.443,5.8
可能有点烂,3.578,5.233
可能更烂,2.125,6.067
可能很烂,3.375,4.889
本来很烂,3.36,5.825
可能有点蠢,3.875,4.417
应该非常骄傲,5.5,6.875
应该没八卦,5.263,3.75
应该没有八卦,4.944,4.25
可能不支持,4,4.563
本来不支持,5.111,5.313
可能没打,4.5,5
应该不打,5.125,5.25
应该不能打,5,4.875
应该没打,5.063,5.143
应该没有打,4.96,4.14
也许不同意,4,4.063
可能不同意,4,4.889
应该不同意,4,4.111
也许不好,4,4.375
可能不好,4,4.5
应该不好,4,4.625
应该没有好,4,4.375
应该没有安全,4.029,3.978
应该不死,5.35,4.833
应该没死,4.286,5.75
可能不希望,3.889,5.125
可能没有希望,3.389,4.667
本来不希望,4.429,5.25
应该不希望,4,4.9
可能没希望,3.425,5.25
应该没希望,3.6,4.111
应该没忘记,5.5,4.278
应该没有忘记,5.25,4.278
可能没有足够,4.111,3.813
应该没有足够,4.256,3.867
可能不怕,5.643,4.625
应该不怕,5.389,4.389
应该不能怪,4.517,4.613
本来不抱,5.25,5.286
可能没朋友,4,4.429
可能没有朋友,3.667,4.55
应该没朋友,3.889,4
应该没有朋友,4,4
可能没玩,4.6,4.567
可能不相信,4,4.5
本来不相信,5.75,5.071
也许不差,5.333,5
也许没差,5.25,4
可能没有差,5.188,4
可能没差,5,3.5
应该不差,5.389,3.944
应该没差,5,2.889
应该没有差,5.25,3.333
本来不讨厌,4.5,5
应该不讨厌,5.444,4.857
可能没救,3.389,6.125
应该没救,3.857,4.688
可能不清楚,4.056,3.375
本来不清楚,4.922,3.98
应该不清楚,4,3.9
可能不爽,4.375,5.625
本来不爽,4.4,5.556
应该不爽,3.833,5.25
可能不喜欢,4,5.071
应该不喜欢,4,4.15
本来不喜欢,4.7,5.389
应该不能乱,4.438,4.5
应该没有乱,4.925,4.611
应该没傻,5.222,3.944
可能不想,4.5,3.333
可能没想,4.889,3.813
可能没有想,4.975,3.143
本来不想,5,5
本来没想,4.938,4.667
本来没有想,4.778,4.071
应该不想,4.063,3.333
应该没想,4.611,3.85
应该没有想,4.933,3.386
可能不爱,4,4.438
本来不爱,6,5.038
应该不爱,4.314,4.656
应该没爱,4.167,4.688
应该没经历,4.575,4.386
可能没罪,5.188,4.688
应该没罪,5.263,4.229
可能没遇到,5,3.625
应该没遇到,4.6,3.575
应该不违法,5.333,5.143
应该没违法,4.922,4.663
应该没违规,5.222,3.875
应该没有违规,4.875,4.111
也许不对,4.378,3.833
可能不对,4,4.625
可能没对,4.533,4.167
本来没对,4.778,4.563
应该不对,4,4.5
应该没对,3.688,4.214
可能不适合,4,3.375
应该不适合,4,3.889
可能没兴趣,4.111,4.222
本来没兴趣,5.05,4.813
应该没兴趣,4.333,4.714
可能不输,5.5,4.444
应该不输,4.883,4.343
应该没有输,5.444,4.444
也许没错,5.3,4.222
可能没错,5.444,4
可能没有错,5.444,4
应该没错,5.15,4.5
应该没有错,5.778,4.389
应该没有随便,4.757,4.763
可能没有帮助,4,5.25
应该没有帮助,3.857,4.643
也许不愿,4,3.75
可能不愿,4,4.389
本来不愿,4.611,5
应该不愿,3.938,4.444
也许不愿意,4,3.944
本来不愿意,4.722,4.875
应该不愿意,4,5
可能不愿意,4,4.95
应该不严重,5.75,4.611
没八卦,5.375,4.225
没有八卦,4.944,4
没有反对,5.611,4.875
没有支持,3.778,4.55
不打,5.05,5.871
不能打,5.167,5.667
没打,5.5,4.7
没有打,5.313,4.25
没有正面,4.444,4.875
不同意,3.611,4.675
不能同意,3.833,5.313
不好笑,3.667,5.5
没好处,3.722,5
没有好处,3.4,5.125
不安全,3.444,5
没有安全,3.5,4.917
没成功,3.5,5
没有成功,3.214,5.563
不死,6.111,5.833
不能死,4.8,6.95
没死,5.183,5.178
没有死,6.167,5.429
没死刑,5,5.917
没有死刑,5,5.1
没自信,3.25,5.778
没有利益,4.325,4.556
没希望,3,4.4
没有希望,2.689,5.35
不能忘记,4.9,6.1
没忘记,5.938,4.563
没有忘记,5.889,5
没改善,3.8,4.967
没有改善,3.5,5.357
不能决定,4.167,5.167
没决定,4.333,5.9
没受伤,5.75,4.938
没有受伤,5.3,5.288
不能忽略,5.625,4.357
不能忽视,5.25,4.75
不能怪,5.233,4.529
没有拒绝,5.722,4.813
不放弃,6.5,5.875
不能放弃,5.688,6.5
没放弃,6.25,5.688
没有放弃,5.85,5.563
没朋友,3.056,4.5
没有朋友,3.2,4.1
不玩,4.643,5.35
不能玩,4.063,5.125
没玩,4.544,4.65
没信心,3.363,5.189
没有信心,3.143,5.429
没勇气,3.478,5.4
没有勇气,3.667,4.944
不帅,3.986,4.786
不是,3.688,4.971
不相信,3.556,5.75
不能相信,3.2,5.775
不能苦,5.12,5.15
没有重大,5.143,4.583
不值得,3.444,5.722
不值钱,3.688,5.333
不能原谅,3,5.8
不能容忍,2.986,6.6
不差,5.5,4.571
没差,4.625,4
没有差,5.056,4.111
没效率,3.8,4.511
不高兴,3,6.417
不能强迫,4.778,5.5
不能得罪,4.714,5.875
不能控制,4.929,5.643
没救,2.688,6.278
没杀,5.2,5.5
不爽,3.063,7.175
没爽,3.875,5.75
不累,5.356,4.375
不喜欢,3.033,5.788
没有喜欢,4.05,5.167
不能乱,4.833,5.083
不干,4.5,6.2
不想,3.967,3.856
不能想,4.375,5.286
没想,4.638,3.638
没有想,4.644,3.4
不爱,3,5.067
没有感情,3.5,4.875
没有禁止,5.25,4.625
没经历,4.667,4.125
没罪,5.5,4.625
不能解决,3.522,4.522
没解决,3.556,4.813
没有解决,3.65,5.214
没有遇到,4.929,4.5
没遇到,4.25,3.778
没违法,5.167,4.263
没有违法,5.256,5.286
没对,3.417,4.571
不对,3.5,5.444
没有对,4.333,4.725
不满意,2.813,5.688
没认真,3.95,4.5
没有认真,3.55,5.056
不能轻忽,4.938,5.688
不确定,4.51,4.678
不能确定,4.678,4.367
没确定,4.186,4.922
没有确定,4.389,4.875
不能穷,5.083,5.5
没有冲突,6.063,5.3
不能质疑,5.5,5.571
不适合,4.056,4.288
不担心,5.857,4.688
没兴趣,4.267,4.238
没有兴趣,3.778,3.929
不输,6,4.875
不能输,5.533,5.811
没输,5.538,4.833
没有输,5.667,4.944
没有错,5.889,5.389
没错,5.65,5.125
不能随便,5.2,5.422
没压力,6.5,4.143
没有压力,5.538,4.6
没帮助,3.5,5.167
没有帮助,3.425,5.333
不愿,3.971,5.125
不愿意,3.313,5.75
不骗,5.944,4.875
没骗,6.25,5.286
不赢,3.643,5.1
没赢,4.375,5.043
没比较了不起,4.26,5.111
没有太了不起,4.814,5.5
没有比较了不起,4.583,5.978
没有特别了不起,4.775,5.5
不能怪小偷,4.5,5.5
不完全支持,4.611,4.556
不特别支持,4.286,3.944
没有完全支持,4.429,4.389
没有特别支持,4.813,4.083
没特别支持,4.78,4.25
不特别出色,4.563,4.5
没有非常出色,4.438,4.429
没特别出色,4.825,4.613
没有最可怕,3.657,6.163
不好打,4.5,5.875
没有很正,4.167,4.8
没很正,4.2,4.357
没特别正,4.189,4.163
不能太用力,4.756,5.225
没有最白痴,2.667,6.25
没好丢脸,4,5.05
没有太多余,5.063,4.05
不太好,4,4.625
不更好,4.75,5.75
不特别好,4.238,5.225
不能太好,4.15,5.125
不能更好,6.929,6.357
不能很好,4.35,4.633
没太好,4.15,4.525
没比较好,4.063,4.875
没有太好,3.938,5.5
没有比较好,3.75,4.786
没有完全好,4.613,4.225
没有更好,4.7,5.363
没有非常好,3.922,4.725
没有很好,4.063,4.571
没有特别好,4.129,5.038
没有较好,3.856,4.26
没完全好,4.086,4.4
没更好,4.688,5.125
没很好,3.563,5.278
没特别好,4.525,4.538
没较好,4.033,4.725
没有很好笑,4.214,5.056
没很好笑,4.322,4.167
没比较安全,3.75,5.222
没有比较安全,3.888,4.55
没有最安全,4.722,4.688
没有完全成功,4.5,5.278
没完全成功,4.7,5.4
没有更有力,4.75,4.714
没有很有钱,4,4.5
没很有钱,4.25,4.625
不能太自由,4.429,5.643
没有太自由,4.029,5.389
没有更自由,3.75,5.929
不很冷,4.743,4.167
没有很冷,4.611,3.938
没很冷,5.189,4.167
不能完全否认,4.813,5.25
没有最完美,5.163,4.725
没有更完善,4.475,4.686
没比较快乐,4.063,5.056
没有比较快乐,4.125,5.143
没有完全把握,3.722,5.571
没完全把握,4.611,4.611
不完全改善,4.313,4.778
没完全决定,4.8,4.8
没有更佳,4.257,4.786
不很奇怪,5.071,5.5
没好奇怪,4.825,4.7
没有最奇怪,4.55,4.9
不很怪,4.643,4
不能完全怪,4.188,4.25
没有好怪,5.3,4.7
不完全信任,3.975,4.675
不能完全信任,3.689,5.889
没比较帅,4.467,4.45
没有比较帅,4.189,4.363
没有很帅,4.189,4.3
没有特别帅,5.313,4.5
没很帅,4.35,4.622
没特别帅,4.813,4.722
不特别挑剔,5.222,5.057
不好炫耀,4.286,5.025
不完全相信,4.278,5.167
不能太相信,4.15,5.133
不能完全相信,4.167,5.333
没有更值得,4.133,5.586
没有完全原谅,4,4.625
不很差,4.5,4.611
不能太差,3.9,5.657
没太差,4.778,3.938
没比较差,5.2,4.567
没有太差,4.922,4
没有比较差,5.178,4.788
没有更差,4.286,4.813
没有非常差,4.488,4.156
没有很差,4.688,4
没有特别差,4.667,4.222
没有最差,4.417,4.5
没很差,4.563,3.929
没特别差,4.75,4.286
没比较弱,5,5.3
没有比较弱,5.438,4.65
不能完全消灭,3.963,5.1
没有完全消灭,4.083,5.167
不完全真实,4.444,4.357
没有非常讨厌,4.167,5.5
不很高兴,4,5.71
没特别高兴,5.088,5
没有比较伟大,3.944,5.433
不能太强,5.071,4.938
不能很强,4,6
没比较强,4.533,4.533
没有太强,4.778,4.778
没有比较强,4.3,4.411
没有更强,4.77,5.456
没有非常强,4.786,4.944
没有很强,3.856,5.113
没有特别强,4.6,4.278
没有最强,4.571,4.844
没非常强,4.25,4.875
没特别强,4.757,4.711
没最强,4.7,5.25
没有太强烈,4.889,5.457
没有非常强烈,5.111,5.6
没有特别情绪,4.956,3.44
不好控制,3.633,5.55
不能完全控制,4.063,5.722
不太清楚,4.367,3.89
不完全清楚,4.125,4.2
不很清楚,3.688,4
没有太清楚,4.289,3.589
没有非常清楚,4.267,4.713
没有很清楚,4.222,4.25
没很清楚,4.157,3.833
没比较爽,4.286,5.167
没有比较爽,4.538,5.35
没有很爽,4.414,4.933
没有最爽,5.429,6.5
没很爽,4.644,5.1
不太理想,4.043,4.843
不很理想,3.643,4.729
不能太粗鲁,4.413,5.138
不能太贪心,4.756,5.056
没特别喜爱,4.511,4.15
